"id","time","styleNum","style","trueSig","datVer","pval","attemptNum","firstTry","correct","guessSig","sense","spec","qNameCoursera"
1," Thu 21 Mar 2013  7:37 PM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
1," Thu 21 Mar 2013  7:37 PM ",2,"n100ref",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-13"
1," Thu 21 Mar 2013  7:37 PM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
1," Thu 21 Mar 2013  7:37 PM ",4,"n200",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-23"
1," Thu 21 Mar 2013  7:37 PM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
1," Thu 21 Mar 2013  7:37 PM ",6,"axesScale",TRUE,"3",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-42"
1," Thu 21 Mar 2013  7:37 PM ",7,"axesLabel",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-53"
1," Thu 21 Mar 2013  7:37 PM ",8,"outlier",FALSE,"4",0.365,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-68"
1," Thu 21 Mar 2013  7:37 PM ",9,"lowess",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-74"
2," Thu 14 Mar 2013 12:39 AM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
2," Thu 14 Mar 2013 12:39 AM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
2," Thu 14 Mar 2013 12:39 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
2," Thu 14 Mar 2013 12:39 AM ",4,"n200",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-25"
2," Thu 14 Mar 2013 12:39 AM ",5,"bestFit",FALSE,"4",0.333,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-38"
2," Thu 14 Mar 2013 12:39 AM ",6,"axesScale",TRUE,"4",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-43"
2," Thu 14 Mar 2013 12:39 AM ",7,"axesLabel",FALSE,"3",0.344,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-57"
2," Thu 14 Mar 2013 12:39 AM ",8,"outlier",FALSE,"4",0.365,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-68"
2," Thu 14 Mar 2013 12:39 AM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
3," Thu 14 Mar 2013  8:47 PM ",1,"n35",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-0"
3," Thu 14 Mar 2013  8:47 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
3," Thu 14 Mar 2013  8:47 PM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
3," Thu 14 Mar 2013  8:47 PM ",4,"n200",FALSE,"3",0.342,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-27"
3," Thu 14 Mar 2013  8:47 PM ",5,"bestFit",TRUE,"5",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-34"
3," Thu 14 Mar 2013  8:47 PM ",6,"axesScale",FALSE,"1",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-45"
3," Thu 14 Mar 2013  8:47 PM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-55"
3," Thu 14 Mar 2013  8:47 PM ",8,"outlier",TRUE,"5",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-64"
3," Thu 14 Mar 2013  8:47 PM ",9,"lowess",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-70"
4," Thu 14 Mar 2013 12:09 AM ",1,"n35",TRUE,"5",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-4"
4," Thu 14 Mar 2013 12:09 AM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
4," Thu 14 Mar 2013 12:09 AM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
4," Thu 14 Mar 2013 12:09 AM ",4,"n200",FALSE,"5",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-29"
4," Thu 14 Mar 2013 12:09 AM ",5,"bestFit",FALSE,"5",0.336,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-39"
4," Thu 14 Mar 2013 12:09 AM ",6,"axesScale",FALSE,"2",0.348,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-46"
4," Thu 14 Mar 2013 12:09 AM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-58"
4," Thu 14 Mar 2013 12:09 AM ",8,"outlier",FALSE,"3",0.387,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-67"
4," Thu 14 Mar 2013 12:09 AM ",9,"lowess",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-72"
5," Sun 17 Mar 2013  3:26 AM ",1,"n35",FALSE,"1",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-5"
5," Sun 17 Mar 2013  3:26 AM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-12"
5," Sun 17 Mar 2013  3:26 AM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
5," Sun 17 Mar 2013  3:26 AM ",4,"n200",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-25"
5," Sun 17 Mar 2013  3:26 AM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-32"
5," Sun 17 Mar 2013  3:26 AM ",6,"axesScale",FALSE,"4",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-48"
5," Sun 17 Mar 2013  3:26 AM ",7,"axesLabel",FALSE,"3",0.344,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-57"
5," Sun 17 Mar 2013  3:26 AM ",8,"outlier",TRUE,"5",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-64"
5," Sun 17 Mar 2013  3:26 AM ",9,"lowess",FALSE,"2",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-76"
6," Wed 13 Mar 2013 12:40 PM ",1,"n35",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-3"
6," Wed 13 Mar 2013 12:40 PM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-12"
6," Wed 13 Mar 2013 12:40 PM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
6," Wed 13 Mar 2013 12:40 PM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
6," Wed 13 Mar 2013 12:40 PM ",5,"bestFit",FALSE,"4",0.333,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-38"
6," Wed 13 Mar 2013 12:40 PM ",6,"axesScale",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-42"
6," Wed 13 Mar 2013 12:40 PM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-58"
6," Wed 13 Mar 2013 12:40 PM ",8,"outlier",TRUE,"3",0.004,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-62"
6," Wed 13 Mar 2013 12:40 PM ",9,"lowess",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-70"
7," Tue 19 Mar 2013 11:49 AM ",1,"n35",FALSE,"3",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-7"
7," Tue 19 Mar 2013 11:49 AM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-12"
7," Tue 19 Mar 2013 11:49 AM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-18"
7," Tue 19 Mar 2013 11:49 AM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
7," Tue 19 Mar 2013 11:49 AM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
7," Tue 19 Mar 2013 11:49 AM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-47"
7," Tue 19 Mar 2013 11:49 AM ",7,"axesLabel",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-52"
7," Tue 19 Mar 2013 11:49 AM ",8,"outlier",FALSE,"4",0.365,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-68"
7," Tue 19 Mar 2013 11:49 AM ",9,"lowess",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-71"
8," Wed 13 Mar 2013  2:39 AM ",1,"n35",TRUE,"5",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-4"
8," Wed 13 Mar 2013  2:39 AM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-14"
8," Wed 13 Mar 2013  2:39 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
8," Wed 13 Mar 2013  2:39 AM ",4,"n200",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-23"
8," Wed 13 Mar 2013  2:39 AM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
8," Wed 13 Mar 2013  2:39 AM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
8," Wed 13 Mar 2013  2:39 AM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-55"
8," Wed 13 Mar 2013  2:39 AM ",8,"outlier",TRUE,"1",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-60"
8," Wed 13 Mar 2013  2:39 AM ",9,"lowess",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-74"
9," Mon 18 Mar 2013  5:52 PM ",1,"n35",FALSE,"1",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-5"
9," Mon 18 Mar 2013  5:52 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-14"
9," Mon 18 Mar 2013  5:52 PM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-17"
9," Mon 18 Mar 2013  5:52 PM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
9," Mon 18 Mar 2013  5:52 PM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
9," Mon 18 Mar 2013  5:52 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-47"
9," Mon 18 Mar 2013  5:52 PM ",7,"axesLabel",TRUE,"1",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-50"
9," Mon 18 Mar 2013  5:52 PM ",8,"outlier",FALSE,"1",0.397,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-65"
9," Mon 18 Mar 2013  5:52 PM ",9,"lowess",FALSE,"4",0.338,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-78"
10," Sat 16 Mar 2013  8:09 PM ",1,"n35",FALSE,"2",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-6"
10," Sat 16 Mar 2013  8:09 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-14"
10," Sat 16 Mar 2013  8:09 PM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-18"
10," Sat 16 Mar 2013  8:09 PM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
10," Sat 16 Mar 2013  8:09 PM ",5,"bestFit",FALSE,"1",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-35"
10," Sat 16 Mar 2013  8:09 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-47"
10," Sat 16 Mar 2013  8:09 PM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-55"
10," Sat 16 Mar 2013  8:09 PM ",8,"outlier",TRUE,"3",0.004,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-62"
10," Sat 16 Mar 2013  8:09 PM ",9,"lowess",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-70"
11," Thu 28 Mar 2013  3:16 AM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
11," Thu 28 Mar 2013  3:16 AM ",2,"n100ref",TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA
11," Thu 28 Mar 2013  3:16 AM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
11," Thu 28 Mar 2013  3:16 AM ",4,"n200",FALSE,"5",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-29"
11," Thu 28 Mar 2013  3:16 AM ",5,"bestFit",FALSE,"4",0.333,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-38"
11," Thu 28 Mar 2013  3:16 AM ",6,"axesScale",FALSE,"1",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-45"
11," Thu 28 Mar 2013  3:16 AM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-55"
11," Thu 28 Mar 2013  3:16 AM ",8,"outlier",FALSE,"1",0.397,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-65"
11," Thu 28 Mar 2013  3:16 AM ",9,"lowess",TRUE,"4",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-73"
12," Wed 13 Mar 2013  1:39 PM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
12," Wed 13 Mar 2013  1:39 PM ",2,"n100ref",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-10"
12," Wed 13 Mar 2013  1:39 PM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-18"
12," Wed 13 Mar 2013  1:39 PM ",4,"n200",FALSE,"5",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-29"
12," Wed 13 Mar 2013  1:39 PM ",5,"bestFit",TRUE,"4",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-33"
12," Wed 13 Mar 2013  1:39 PM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
12," Wed 13 Mar 2013  1:39 PM ",7,"axesLabel",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-53"
12," Wed 13 Mar 2013  1:39 PM ",8,"outlier",TRUE,"5",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-64"
12," Wed 13 Mar 2013  1:39 PM ",9,"lowess",TRUE,"2",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-71"
13," Mon 18 Mar 2013  7:45 AM ",1,"n35",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-2"
13," Mon 18 Mar 2013  7:45 AM ",2,"n100ref",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-13"
13," Mon 18 Mar 2013  7:45 AM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
13," Mon 18 Mar 2013  7:45 AM ",4,"n200",TRUE,"1",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-20"
13," Mon 18 Mar 2013  7:45 AM ",5,"bestFit",FALSE,"3",0.337,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-37"
13," Mon 18 Mar 2013  7:45 AM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
13," Mon 18 Mar 2013  7:45 AM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-58"
13," Mon 18 Mar 2013  7:45 AM ",8,"outlier",FALSE,"2",0.381,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-66"
13," Mon 18 Mar 2013  7:45 AM ",9,"lowess",TRUE,"4",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-73"
14," Sun 17 Mar 2013  2:48 PM ",1,"n35",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-2"
14," Sun 17 Mar 2013  2:48 PM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-12"
14," Sun 17 Mar 2013  2:48 PM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
14," Sun 17 Mar 2013  2:48 PM ",4,"n200",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-26"
14," Sun 17 Mar 2013  2:48 PM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-30"
14," Sun 17 Mar 2013  2:48 PM ",6,"axesScale",TRUE,"1",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-40"
14," Sun 17 Mar 2013  2:48 PM ",7,"axesLabel",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
14," Sun 17 Mar 2013  2:48 PM ",8,"outlier",FALSE,"5",0.369,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-69"
14," Sun 17 Mar 2013  2:48 PM ",9,"lowess",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-79"
14," Sun 17 Mar 2013  2:51 PM ",1,"n35",TRUE,"2",0.023,2,TRUE,TRUE,TRUE,TRUE,NA,"Q-1"
14," Sun 17 Mar 2013  2:51 PM ",2,"n100ref",TRUE,"1",0.024,2,TRUE,TRUE,TRUE,TRUE,NA,"Q-10"
14," Sun 17 Mar 2013  2:51 PM ",3,"n100ref",FALSE,"4",0.341,2,TRUE,TRUE,FALSE,NA,TRUE,"Q-18"
14," Sun 17 Mar 2013  2:51 PM ",4,"n200",TRUE,"3",0.023,2,TRUE,FALSE,FALSE,FALSE,NA,"Q-22"
14," Sun 17 Mar 2013  2:51 PM ",5,"bestFit",TRUE,"3",0.024,2,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
14," Sun 17 Mar 2013  2:51 PM ",6,"axesScale",FALSE,"2",0.348,2,TRUE,TRUE,FALSE,NA,TRUE,"Q-46"
14," Sun 17 Mar 2013  2:51 PM ",7,"axesLabel",TRUE,"2",0.024,2,TRUE,FALSE,FALSE,FALSE,NA,"Q-51"
14," Sun 17 Mar 2013  2:51 PM ",8,"outlier",FALSE,"5",0.369,2,FALSE,TRUE,FALSE,NA,TRUE,"Q-69"
14," Sun 17 Mar 2013  2:51 PM ",9,"lowess",FALSE,"3",0.341,2,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
15," Sat 16 Mar 2013 11:47 PM ",1,"n35",FALSE,"4",0.332,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-8"
15," Sat 16 Mar 2013 11:47 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
15," Sat 16 Mar 2013 11:47 PM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
15," Sat 16 Mar 2013 11:47 PM ",4,"n200",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-23"
15," Sat 16 Mar 2013 11:47 PM ",5,"bestFit",FALSE,"3",0.337,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-37"
15," Sat 16 Mar 2013 11:47 PM ",6,"axesScale",TRUE,"1",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-40"
15," Sat 16 Mar 2013 11:47 PM ",7,"axesLabel",TRUE,"5",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-54"
15," Sat 16 Mar 2013 11:47 PM ",8,"outlier",TRUE,"3",0.004,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-62"
15," Sat 16 Mar 2013 11:47 PM ",9,"lowess",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-72"
16," Sat 16 Mar 2013  1:25 AM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
16," Sat 16 Mar 2013  1:25 AM ",2,"n100ref",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-13"
16," Sat 16 Mar 2013  1:25 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
16," Sat 16 Mar 2013  1:25 AM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
16," Sat 16 Mar 2013  1:25 AM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-30"
16," Sat 16 Mar 2013  1:25 AM ",6,"axesScale",TRUE,"3",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-42"
16," Sat 16 Mar 2013  1:25 AM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-58"
16," Sat 16 Mar 2013  1:25 AM ",8,"outlier",TRUE,"1",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-60"
16," Sat 16 Mar 2013  1:25 AM ",9,"lowess",FALSE,"4",0.338,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-78"
17," Wed 13 Mar 2013  3:11 AM ",1,"n35",FALSE,"3",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-7"
17," Wed 13 Mar 2013  3:11 AM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-12"
17," Wed 13 Mar 2013  3:11 AM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
17," Wed 13 Mar 2013  3:11 AM ",4,"n200",FALSE,"4",0.333,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-28"
17," Wed 13 Mar 2013  3:11 AM ",5,"bestFit",FALSE,"2",0.339,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-36"
17," Wed 13 Mar 2013  3:11 AM ",6,"axesScale",FALSE,"5",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-49"
17," Wed 13 Mar 2013  3:11 AM ",7,"axesLabel",TRUE,"1",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-50"
17," Wed 13 Mar 2013  3:11 AM ",8,"outlier",FALSE,"1",0.397,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-65"
17," Wed 13 Mar 2013  3:11 AM ",9,"lowess",FALSE,"2",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-76"
18," Wed 20 Mar 2013  8:32 PM ",1,"n35",FALSE,"2",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-6"
18," Wed 20 Mar 2013  8:32 PM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-12"
18," Wed 20 Mar 2013  8:32 PM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-17"
18," Wed 20 Mar 2013  8:32 PM ",4,"n200",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-23"
18," Wed 20 Mar 2013  8:32 PM ",5,"bestFit",FALSE,"1",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-35"
18," Wed 20 Mar 2013  8:32 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-47"
18," Wed 20 Mar 2013  8:32 PM ",7,"axesLabel",FALSE,"2",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-56"
18," Wed 20 Mar 2013  8:32 PM ",8,"outlier",FALSE,"3",0.387,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-67"
18," Wed 20 Mar 2013  8:32 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-77"
19," Wed 13 Mar 2013  7:07 AM ",1,"n35",TRUE,"5",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-4"
19," Wed 13 Mar 2013  7:07 AM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-14"
19," Wed 13 Mar 2013  7:07 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
19," Wed 13 Mar 2013  7:07 AM ",4,"n200",FALSE,"3",0.342,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-27"
19," Wed 13 Mar 2013  7:07 AM ",5,"bestFit",FALSE,"5",0.336,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-39"
19," Wed 13 Mar 2013  7:07 AM ",6,"axesScale",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-44"
19," Wed 13 Mar 2013  7:07 AM ",7,"axesLabel",FALSE,"3",0.344,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-57"
19," Wed 13 Mar 2013  7:07 AM ",8,"outlier",TRUE,"3",0.004,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-62"
19," Wed 13 Mar 2013  7:07 AM ",9,"lowess",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-74"
20," Wed 13 Mar 2013  5:05 PM ",1,"n35",TRUE,"2",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-1"
20," Wed 13 Mar 2013  5:05 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
20," Wed 13 Mar 2013  5:05 PM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-18"
20," Wed 13 Mar 2013  5:05 PM ",4,"n200",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-21"
20," Wed 13 Mar 2013  5:05 PM ",5,"bestFit",FALSE,"3",0.337,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-37"
20," Wed 13 Mar 2013  5:05 PM ",6,"axesScale",FALSE,"2",0.348,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-46"
20," Wed 13 Mar 2013  5:05 PM ",7,"axesLabel",FALSE,"5",0.338,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-59"
